user_id,age,gender,country,language,subscription_type,subscription_start_date,monthly_price,watch_time,watch_history,search_history,likes,dislikes,comments,views,ad_impressions,ad_clicks,payment_method,last_payment_date,churn
4327,33,other,Australia,French,Family,2022-01-31 11:10:18.603720736,24.99,421,music,tv shows,309,79,4,1736,96,37,paypal,2022-10-04 07:03:43.964792960,1
4328,29,other,USA,Spanish,Individual,2022-02-01 01:31:36.139227840,11.99,513,news,movies,66,67,24,8790,303,44,google pay,2022-10-04 12:39:01.908381664,1
4329,27,other,Australia,English,Student,2022-02-01 15:52:53.674734944,19.99,386,comedy,comedy,329,44,34,107,3,38,debit card,2022-10-04 18:14:19.851970384,1
4330,35,other,UK,German,Student,2022-02-02 06:14:11.210242048,11.99,569,tv shows,music,459,9,38,7086,187,39,google pay,2022-10-04 23:49:37.795559104,1
4331,29,female,USA,German,Individual,2022-02-02 20:35:28.745749152,19.99,44,sports,movies,422,100,28,811,421,5,google pay,2022-10-05 05:24:55.739147824,0
4332,59,female,Australia,French,Individual,2022-02-03 10:56:46.281256256,19.99,460,comedy,movies,136,78,5,8700,191,25,paypal,2022-10-05 11:00:13.682736544,1
4333,26,male,Australia,English,Individual,2022-02-04 01:18:03.816763360,24.99,557,news,tv shows,328,66,44,6571,427,29,google pay,2022-10-05 16:35:31.626325264,0
4334,40,male,UK,German,Student,2022-02-04 15:39:21.352270464,11.99,190,comedy,movies,473,84,10,4493,196,9,paypal,2022-10-05 22:10:49.569913984,1
4335,60,other,UK,English,Family,2022-02-05 06:00:38.887777568,11.99,30,news,music,389,43,34,520,412,15,credit card,2022-10-06 03:46:07.513502688,1
4336,20,male,Australia,German,Student,2022-02-05 20:21:56.423284672,19.99,11,music,movies,235,92,4,7387,246,7,debit card,2022-10-06 09:21:25.457091408,1
4337,48,other,Australia,Spanish,Student,2022-02-06 10:43:13.958791776,24.99,196,music,tv shows,227,64,50,2003,225,41,google pay,2022-10-06 14:56:43.400680128,1
4338,21,male,Australia,Mandarin,Family,2022-02-07 01:04:31.494298880,19.99,341,tv shows,comedy,389,49,42,4035,383,43,credit card,2022-10-06 20:32:01.344268848,0
4339,53,male,USA,French,Student,2022-02-07 15:25:49.029805984,11.99,545,sports,sports,114,54,46,148,316,41,credit card,2022-10-07 02:07:19.287857568,1
4340,29,other,Australia,French,Individual,2022-02-08 05:47:06.565313056,11.99,527,music,movies,76,86,36,6017,279,2,debit card,2022-10-07 07:42:37.231446288,1
4341,43,other,Australia,Mandarin,Individual,2022-02-08 20:08:24.100820160,11.99,176,tv shows,news,72,81,47,874,462,14,credit card,2022-10-07 13:17:55.175035008,0
4342,22,male,Canada,French,Individual,2022-02-09 10:29:41.636327264,24.99,503,tv shows,sports,232,66,30,5632,132,12,paypal,2022-10-07 18:53:13.118623712,0
4343,54,male,UK,Mandarin,Student,2022-02-10 00:50:59.171834368,11.99,222,music,movies,488,2,22,3161,202,42,paypal,2022-10-08 00:28:31.062212432,0
4344,32,other,Australia,Spanish,Individual,2022-02-10 15:12:16.707341472,14.99,242,movies,movies,267,86,50,9591,310,36,paypal,2022-10-08 06:03:49.005801152,1
4345,57,other,USA,Spanish,Student,2022-02-11 05:33:34.242848576,14.99,570,sports,comedy,451,94,43,2938,169,29,credit card,2022-10-08 11:39:06.949389872,0
4346,19,male,Australia,Mandarin,Family,2022-02-11 19:54:51.778355680,24.99,51,comedy,movies,193,78,15,4736,201,12,google pay,2022-10-08 17:14:24.892978592,1
4347,38,other,UK,English,Family,2022-02-12 10:16:09.313862784,14.99,505,tv shows,music,442,26,31,6128,114,28,debit card,2022-10-08 22:49:42.836567312,1
4348,60,male,Australia,German,Individual,2022-02-13 00:37:26.849369888,11.99,380,comedy,movies,411,9,41,1307,295,15,credit card,2022-10-09 04:25:00.780156032,0
4349,56,other,UK,German,Family,2022-02-13 14:58:44.384876992,19.99,474,comedy,sports,497,19,19,8741,145,46,google pay,2022-10-09 10:00:18.723744736,0
4350,27,male,UK,French,Student,2022-02-14 05:20:01.920384096,14.99,142,comedy,news,148,92,9,1857,15,17,google pay,2022-10-09 15:35:36.667333456,1
4351,23,other,Australia,English,Family,2022-02-14 19:41:19.455891200,19.99,476,news,movies,248,25,9,6069,410,21,paypal,2022-10-09 21:10:54.610922176,1
4352,34,male,Australia,French,Student,2022-02-15 10:02:36.991398272,11.99,184,music,music,184,60,45,1993,62,19,paypal,2022-10-10 02:46:12.554510896,0
4353,31,female,Canada,English,Family,2022-02-16 00:23:54.526905376,24.99,404,movies,music,322,94,22,8126,225,30,credit card,2022-10-10 08:21:30.498099616,0
4354,36,other,Australia,German,Family,2022-02-16 14:45:12.062412480,24.99,290,music,movies,426,71,22,4035,257,11,google pay,2022-10-10 13:56:48.441688336,0
4355,60,female,UK,German,Individual,2022-02-17 05:06:29.597919584,24.99,516,music,comedy,487,1,40,182,219,37,paypal,2022-10-10 19:32:06.385277056,1
4356,30,other,UK,Mandarin,Family,2022-02-17 19:27:47.133426688,14.99,181,comedy,comedy,288,74,17,4555,260,44,credit card,2022-10-11 01:07:24.328865760,0
4357,40,male,Australia,Mandarin,Individual,2022-02-18 09:49:04.668933792,19.99,327,comedy,tv shows,6,88,48,7788,307,10,credit card,2022-10-11 06:42:42.272454480,0
4358,36,other,Canada,German,Family,2022-02-19 00:10:22.204440896,11.99,376,tv shows,music,160,37,8,1967,460,13,credit card,2022-10-11 12:18:00.216043200,1
4359,33,female,USA,English,Student,2022-02-19 14:31:39.739948000,11.99,471,comedy,sports,97,71,41,3247,270,4,google pay,2022-10-11 17:53:18.159631920,0
4360,34,female,UK,French,Individual,2022-02-20 04:52:57.275455104,11.99,263,tv shows,movies,209,6,8,8816,38,3,credit card,2022-10-11 23:28:36.103220640,0
4361,58,other,USA,German,Student,2022-02-20 19:14:14.810962208,14.99,254,movies,news,158,3,33,8501,22,44,google pay,2022-10-12 05:03:54.046809360,0
4362,46,male,USA,English,Family,2022-02-21 09:35:32.346469312,11.99,423,tv shows,comedy,452,83,0,5157,256,0,paypal,2022-10-12 10:39:11.990398080,0
4363,58,female,USA,German,Student,2022-02-21 23:56:49.881976416,14.99,551,music,comedy,44,6,17,2703,421,42,debit card,2022-10-12 16:14:29.933986784,0
4364,34,female,Australia,Spanish,Family,2022-02-22 14:18:07.417483488,19.99,156,news,tv shows,31,42,13,2916,300,26,google pay,2022-10-12 21:49:47.877575504,1
4365,46,other,USA,Mandarin,Individual,2022-02-23 04:39:24.952990592,19.99,367,movies,news,153,7,16,2285,223,7,google pay,2022-10-13 03:25:05.821164224,1
4366,37,female,Australia,Spanish,Family,2022-02-23 19:00:42.488497696,11.99,121,tv shows,movies,337,3,36,4691,351,25,credit card,2022-10-13 09:00:23.764752944,0
4367,20,male,Canada,French,Individual,2022-02-24 09:22:00.024004800,14.99,354,comedy,music,133,33,38,7409,407,49,credit card,2022-10-13 14:35:41.708341664,1
4368,60,male,USA,French,Student,2022-02-24 23:43:17.559511904,11.99,289,news,comedy,338,34,17,7892,175,46,credit card,2022-10-13 20:10:59.651930384,1
4369,58,other,UK,Mandarin,Student,2022-02-25 14:04:35.095019008,14.99,147,music,music,440,23,31,2159,397,40,google pay,2022-10-14 01:46:17.595519104,1
4370,52,other,Canada,German,Family,2022-02-26 04:25:52.630526112,14.99,225,sports,movies,406,57,0,5289,78,25,google pay,2022-10-14 07:21:35.539107808,1
4371,41,female,UK,German,Family,2022-02-26 18:47:10.166033216,24.99,290,music,movies,411,31,16,3978,22,45,google pay,2022-10-14 12:56:53.482696528,0
4372,52,male,UK,Mandarin,Family,2022-02-27 09:08:27.701540320,19.99,152,sports,comedy,164,94,39,8958,359,28,credit card,2022-10-14 18:32:11.426285248,0
4373,44,male,Australia,Spanish,Individual,2022-02-27 23:29:45.237047424,24.99,97,movies,tv shows,332,42,13,3068,238,15,paypal,2022-10-15 00:07:29.369873968,1
4374,30,male,UK,English,Student,2022-02-28 13:51:02.772554528,19.99,374,comedy,tv shows,169,22,10,3487,38,17,debit card,2022-10-15 05:42:47.313462688,0
4375,53,female,Australia,Spanish,Family,2022-03-01 04:12:20.308061632,11.99,485,music,comedy,253,65,10,934,374,47,google pay,2022-10-15 11:18:05.257051408,1
4376,32,female,Australia,German,Individual,2022-03-01 18:33:37.843568736,14.99,497,sports,music,439,53,49,4467,491,38,google pay,2022-10-15 16:53:23.200640128,1
4377,42,other,UK,German,Family,2022-03-02 08:54:55.379075808,24.99,464,comedy,tv shows,320,84,31,8212,399,41,debit card,2022-10-15 22:28:41.144228832,1
4378,26,other,UK,Spanish,Student,2022-03-02 23:16:12.914582912,19.99,534,movies,tv shows,82,88,27,4742,91,34,debit card,2022-10-16 04:03:59.087817552,0
4379,39,female,USA,French,Family,2022-03-03 13:37:30.450090016,11.99,364,news,sports,405,6,39,1614,404,22,google pay,2022-10-16 09:39:17.031406272,0
4380,28,other,Canada,English,Individual,2022-03-04 03:58:47.985597120,24.99,589,movies,music,357,21,43,4406,302,48,debit card,2022-10-16 15:14:34.974994992,1
4381,35,other,USA,Spanish,Family,2022-03-04 18:20:05.521104224,14.99,561,news,comedy,416,87,13,1102,32,25,credit card,2022-10-16 20:49:52.918583712,1
4382,18,other,USA,Mandarin,Student,2022-03-05 08:41:23.056611328,14.99,340,sports,sports,52,57,41,2376,410,49,debit card,2022-10-17 02:25:10.862172432,0
4383,29,other,UK,Mandarin,Family,2022-03-05 23:02:40.592118432,11.99,91,news,sports,281,56,22,6468,35,20,google pay,2022-10-17 08:00:28.805761152,1
4384,51,male,Australia,English,Family,2022-03-06 13:23:58.127625536,11.99,406,tv shows,music,179,6,40,4160,81,45,credit card,2022-10-17 13:35:46.749349872,0
4385,31,female,Australia,Spanish,Individual,2022-03-07 03:45:15.663132640,24.99,273,music,comedy,44,59,16,6150,234,28,debit card,2022-10-17 19:11:04.692938576,1
4386,50,other,USA,Mandarin,Student,2022-03-07 18:06:33.198639744,14.99,516,movies,tv shows,112,11,32,6877,5,35,google pay,2022-10-18 00:46:22.636527296,0
4387,59,female,USA,English,Individual,2022-03-08 08:27:50.734146848,14.99,27,news,movies,296,90,25,4766,396,17,google pay,2022-10-18 06:21:40.580116016,0
4388,39,other,Australia,Spanish,Student,2022-03-08 22:49:08.269653952,14.99,256,sports,news,218,42,45,9858,332,24,paypal,2022-10-18 11:56:58.523704736,1
4389,18,female,USA,French,Family,2022-03-09 13:10:25.805161024,19.99,331,movies,news,256,53,14,3403,480,1,google pay,2022-10-18 17:32:16.467293456,0
4390,39,male,Australia,French,Individual,2022-03-10 03:31:43.340668128,14.99,376,music,movies,385,88,11,179,142,46,credit card,2022-10-18 23:07:34.410882176,0
4391,44,male,Canada,Spanish,Student,2022-03-10 17:53:00.876175232,14.99,483,sports,tv shows,20,21,17,9125,121,18,debit card,2022-10-19 04:42:52.354470896,1
4392,25,other,Canada,German,Individual,2022-03-11 08:14:18.411682336,19.99,1,news,movies,29,78,6,6427,363,16,debit card,2022-10-19 10:18:10.298059600,0
4393,60,female,USA,Mandarin,Individual,2022-03-11 22:35:35.947189440,24.99,281,news,music,456,47,39,306,410,17,credit card,2022-10-19 15:53:28.241648320,0
4394,58,other,Canada,French,Family,2022-03-12 12:56:53.482696544,19.99,406,sports,music,21,16,3,9175,287,35,credit card,2022-10-19 21:28:46.185237040,0
4395,25,female,Australia,French,Individual,2022-03-13 03:18:11.018203648,24.99,101,movies,music,500,0,40,8706,451,39,debit card,2022-10-20 03:04:04.128825760,0
4396,46,female,Canada,Spanish,Student,2022-03-13 17:39:28.553710752,14.99,107,music,movies,448,67,28,7195,471,36,google pay,2022-10-20 08:39:22.072414480,0
4397,46,other,Australia,English,Individual,2022-03-14 08:00:46.089217856,24.99,308,music,comedy,340,59,7,3074,427,15,google pay,2022-10-20 14:14:40.016003200,0
4398,47,female,USA,German,Individual,2022-03-14 22:22:03.624724960,11.99,220,movies,sports,26,58,50,9429,177,22,google pay,2022-10-20 19:49:57.959591920,1
4399,53,male,USA,Mandarin,Family,2022-03-15 12:43:21.160232064,14.99,171,sports,tv shows,476,51,19,7542,373,16,credit card,2022-10-21 01:25:15.903180624,0
4400,53,other,UK,Spanish,Family,2022-03-16 03:04:38.695739168,11.99,111,news,tv shows,166,59,43,1213,231,19,debit card,2022-10-21 07:00:33.846769344,0
4401,33,female,Canada,Spanish,Student,2022-03-16 17:25:56.231246272,19.99,43,movies,tv shows,227,95,45,8269,367,30,debit card,2022-10-21 12:35:51.790358064,1
4402,42,female,UK,Spanish,Family,2022-03-17 07:47:13.766753344,14.99,515,news,music,222,70,43,7200,3,26,credit card,2022-10-21 18:11:09.733946784,1
4403,44,female,Canada,German,Student,2022-03-17 22:08:31.302260448,14.99,340,music,sports,373,48,41,754,464,33,debit card,2022-10-21 23:46:27.677535504,1
4404,56,other,UK,Spanish,Student,2022-03-18 12:29:48.837767552,19.99,440,news,comedy,440,60,10,6134,56,35,debit card,2022-10-22 05:21:45.621124224,0
4405,37,female,USA,English,Individual,2022-03-19 02:51:06.373274656,24.99,336,news,sports,43,80,5,7883,233,50,google pay,2022-10-22 10:57:03.564712944,1
4406,51,male,Canada,French,Individual,2022-03-19 17:12:23.908781760,19.99,284,movies,sports,37,44,33,4299,431,7,paypal,2022-10-22 16:32:21.508301648,0
4407,19,male,UK,German,Family,2022-03-20 07:33:41.444288864,14.99,3,news,movies,124,30,6,1125,276,26,google pay,2022-10-22 22:07:39.451890368,0
4408,46,other,Australia,French,Individual,2022-03-20 21:54:58.979795968,11.99,16,sports,sports,418,52,18,6827,294,25,google pay,2022-10-23 03:42:57.395479088,0
4409,20,female,Australia,Spanish,Family,2022-03-21 12:16:16.515303072,19.99,22,news,tv shows,31,25,40,6612,71,38,credit card,2022-10-23 09:18:15.339067808,0
4410,21,female,UK,German,Individual,2022-03-22 02:37:34.050810176,11.99,451,movies,news,248,6,38,2880,276,35,paypal,2022-10-23 14:53:33.282656528,1
4411,27,female,Canada,English,Student,2022-03-22 16:58:51.586317280,24.99,454,news,music,13,98,7,7966,218,40,credit card,2022-10-23 20:28:51.226245248,1
4412,39,female,UK,English,Student,2022-03-23 07:20:09.121824384,19.99,169,tv shows,news,453,14,44,8726,99,23,debit card,2022-10-24 02:04:09.169833968,0
4413,46,male,UK,English,Individual,2022-03-23 21:41:26.657331488,14.99,414,comedy,news,342,15,24,2600,225,42,paypal,2022-10-24 07:39:27.113422672,1
4414,34,female,Australia,French,Student,2022-03-24 12:02:44.192838560,11.99,487,music,sports,101,85,37,1982,464,40,paypal,2022-10-24 13:14:45.057011392,0
4415,56,male,USA,French,Family,2022-03-25 02:24:01.728345664,24.99,502,comedy,sports,164,50,29,5723,271,11,google pay,2022-10-24 18:50:03.000600112,1
4416,33,female,Canada,French,Student,2022-03-25 16:45:19.263852768,24.99,303,sports,movies,451,83,39,6671,485,28,paypal,2022-10-25 00:25:20.944188832,0
4417,37,female,Australia,Mandarin,Student,2022-03-26 07:06:36.799359872,11.99,513,movies,movies,285,30,38,3678,219,10,debit card,2022-10-25 06:00:38.887777552,1
4418,58,male,USA,English,Student,2022-03-26 21:27:54.334866976,11.99,149,sports,music,452,100,21,4514,52,34,credit card,2022-10-25 11:35:56.831366272,1
4419,22,other,Canada,Mandarin,Student,2022-03-27 11:49:11.870374080,14.99,254,sports,comedy,78,83,45,7225,9,11,debit card,2022-10-25 17:11:14.774954992,1
4420,48,female,UK,Spanish,Student,2022-03-28 02:10:29.405881184,11.99,441,sports,music,93,44,37,1830,220,2,credit card,2022-10-25 22:46:32.718543696,0
4421,39,female,USA,Mandarin,Family,2022-03-28 16:31:46.941388288,19.99,89,movies,sports,479,19,4,6341,461,31,credit card,2022-10-26 04:21:50.662132416,1
4422,37,male,Australia,German,Family,2022-03-29 06:53:04.476895392,19.99,531,news,tv shows,111,92,36,4536,388,3,credit card,2022-10-26 09:57:08.605721136,1
4423,44,male,UK,Spanish,Student,2022-03-29 21:14:22.012402496,14.99,518,sports,news,374,66,5,1909,354,45,credit card,2022-10-26 15:32:26.549309856,0
4424,47,female,USA,Spanish,Family,2022-03-30 11:35:39.547909600,19.99,95,music,tv shows,363,39,39,689,224,16,google pay,2022-10-26 21:07:44.492898576,1
4425,45,other,UK,Spanish,Family,2022-03-31 01:56:57.083416704,24.99,211,sports,comedy,415,60,1,3868,373,15,debit card,2022-10-27 02:43:02.436487296,0
4426,35,other,Canada,French,Student,2022-03-31 16:18:14.618923776,14.99,456,music,comedy,27,87,8,6043,425,4,debit card,2022-10-27 08:18:20.380076016,1
4427,58,male,Australia,English,Student,2022-04-01 06:39:32.154430880,14.99,198,movies,tv shows,260,3,13,4619,110,15,paypal,2022-10-27 13:53:38.323664720,0
4428,41,other,Canada,English,Student,2022-04-01 21:00:49.689937984,14.99,80,music,comedy,496,3,10,4400,384,26,google pay,2022-10-27 19:28:56.267253440,0
4429,24,female,USA,German,Individual,2022-04-02 11:22:07.225445088,11.99,592,news,music,102,54,10,3849,217,2,debit card,2022-10-28 01:04:14.210842160,1
4430,26,female,Canada,Mandarin,Family,2022-04-03 01:43:24.760952192,14.99,375,music,tv shows,327,3,36,4070,157,21,paypal,2022-10-28 06:39:32.154430880,0
4431,45,other,Australia,English,Individual,2022-04-03 16:04:42.296459296,19.99,381,comedy,sports,338,93,36,7097,145,30,paypal,2022-10-28 12:14:50.098019600,0
4432,45,other,Australia,Mandarin,Student,2022-04-04 06:25:59.831966400,11.99,454,sports,comedy,442,55,32,9763,183,0,credit card,2022-10-28 17:50:08.041608320,1
4433,19,female,Canada,Spanish,Individual,2022-04-04 20:47:17.367473504,14.99,256,movies,tv shows,312,11,41,8760,351,46,google pay,2022-10-28 23:25:25.985197040,1
4434,54,male,UK,English,Student,2022-04-05 11:08:34.902980608,14.99,81,movies,movies,462,8,11,4359,146,26,paypal,2022-10-29 05:00:43.928785744,1
4435,27,other,Canada,Mandarin,Family,2022-04-06 01:29:52.438487712,14.99,545,news,news,463,1,28,6369,216,35,paypal,2022-10-29 10:36:01.872374464,0
4436,40,male,Australia,German,Family,2022-04-06 15:51:09.973994816,14.99,389,movies,music,338,78,35,9290,138,36,credit card,2022-10-29 16:11:19.815963184,1
4437,37,male,UK,Mandarin,Student,2022-04-07 06:12:27.509501920,14.99,87,tv shows,tv shows,263,88,10,5335,92,35,paypal,2022-10-29 21:46:37.759551904,0
4438,53,female,USA,Spanish,Family,2022-04-07 20:33:45.045009024,14.99,227,comedy,sports,489,31,12,2107,18,38,debit card,2022-10-30 03:21:55.703140624,0
4439,39,female,Canada,Mandarin,Individual,2022-04-08 10:55:02.580516096,14.99,544,movies,music,162,22,0,3638,144,5,debit card,2022-10-30 08:57:13.646729344,0
4440,32,other,UK,Mandarin,Student,2022-04-09 01:16:20.116023200,11.99,47,news,music,229,4,0,2756,250,21,google pay,2022-10-30 14:32:31.590318064,0
4441,34,female,Canada,Mandarin,Student,2022-04-09 15:37:37.651530304,24.99,5,tv shows,sports,329,6,28,7359,108,8,paypal,2022-10-30 20:07:49.533906768,0
4442,18,male,Australia,Mandarin,Individual,2022-04-10 05:58:55.187037408,14.99,139,news,news,97,69,47,1705,243,7,paypal,2022-10-31 01:43:07.477495488,1
4443,40,female,USA,French,Family,2022-04-10 20:20:12.722544512,24.99,439,music,sports,112,40,13,1179,398,40,debit card,2022-10-31 07:18:25.421084208,0
4444,53,male,UK,French,Family,2022-04-11 10:41:30.258051616,14.99,99,sports,movies,355,59,3,7471,239,46,debit card,2022-10-31 12:53:43.364672928,1
4445,48,female,USA,Mandarin,Student,2022-04-12 01:02:47.793558720,19.99,282,movies,sports,381,14,8,2694,408,37,google pay,2022-10-31 18:29:01.308261648,1
4446,60,other,Australia,Spanish,Individual,2022-04-12 15:24:05.329065824,24.99,522,comedy,comedy,91,17,9,5938,267,32,debit card,2022-11-01 00:04:19.251850368,1
4447,22,female,UK,English,Individual,2022-04-13 05:45:22.864572928,24.99,99,comedy,comedy,444,43,17,868,409,0,paypal,2022-11-01 05:39:37.195439088,1
4448,38,other,Canada,German,Family,2022-04-13 20:06:40.400080032,24.99,384,news,movies,176,35,41,2029,259,15,debit card,2022-11-01 11:14:55.139027792,0
4449,37,male,UK,German,Individual,2022-04-14 10:27:57.935587136,24.99,194,comedy,music,274,11,1,1904,277,32,paypal,2022-11-01 16:50:13.082616512,1
4450,40,other,Canada,Spanish,Family,2022-04-15 00:49:15.471094240,11.99,105,news,sports,495,40,44,4078,457,9,debit card,2022-11-01 22:25:31.026205232,0
4451,40,female,Canada,Mandarin,Family,2022-04-15 15:10:33.006601312,19.99,53,news,sports,165,1,46,3168,142,23,debit card,2022-11-02 04:00:48.969793952,1
